eventid	country	region	provstate	city	crit1	crit2	crit3	doubtterr	alternative	multiple	success	suicide	attacktype1	targtype1	targsubtype1	corp1	target1	natlty1	gname	guncertain1	individual	nperps	nperpcap	claimed	claimmode	weaptype1	weapsubtype1	nwoundte	property	propextent	propvalue	ishostkid	nhostkid	nhostkidus	nhours	ndays	divert	ransom	hostkidoutcome	nreleased
201605200041	147	11	Delta	Ogbe Ijoh	1	1	1	0		0	1	0	3	21	106	Escravos GTL	Gas Pipeline	147	Niger Delta Avengers (NDA)	0	0	-99	0	0		6	28	0	1	4	-99	0								
201605200042	147	11	Borno	Maiduguri	1	1	1	0		0	1	0	6	14	74	Kantin Kwari Textile Market	Textile Market	147	Boko Haram	0	0	2	0	0		6	17	0	0			1	1	0	-99			0	3	1
201605200043	92	6	Chhattisgarh	Gadiras	1	1	1	0		0	1	0	7	9	52	Unknown	Water Pipeline	92	Maoists	0	0	12	12	0		13		0	1	4	-99	0								
201605210005	95	10	Saladin	Dujail	1	1	1	0		0	1	1	3	14	74	Unknown	Market	95	Islamic State of Iraq and the Levant (ISIL)	0	0	1	0	1	8	6	13	0	-9			0								
201605210006	95	10	Saladin	Shirqat	1	1	1	0		0	0	0	9	14	75	Al Jazirah Area	Area	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	0		13			0			0								
201605210007	4	6	Parwan	Nasro Qala	1	1	0	1	1	0	1	1	3	4	37	North Atlantic Treaty Organization (NATO): Operation Resolute Support	Convoy	422	Taliban	0	0	1	0	1	7	6	15	0	1	4	-99	0								
201605210008	4	6	Uruzgan	Sachar	1	1	1	0		0	1	0	2	3	24	Afghan National Police (ANP)	Checkpoint	4	Taliban	0	0	3	0	0		5	5	0	1	4	-99	0								
201605210009	113	10	Misrata	Abu Qurayn	1	1	1	0		0	1	0	3	2	18	Libyan Ministry of Labor	Former Minister: Colonel Mohamed Soualem	113	Tripoli Province of the Islamic State	0	0	-99	0	0		6	8	0	0			0								
201605210010	113	10	Sirte	Sirte	1	1	1	0		0	1	0	6	2	15	Central Region Tribes Council	President: Ali Abdelsalam Al-Abani	113	Tripoli Province of the Islamic State	0	0	-99	0	0		13		0	0			1	1	0		-99		0	7	-99
201605210011	153	6	Sindh	Karachi	1	1	1	0		0	1	0	2	3	25	Pakistan Traffic Police	"Officers: Mohammed Akram, Shahid"	153	Tehrik-i-Taliban Pakistan (TTP)	1	0	2	2	1	4	5	5	0	0			0								
201605210012	153	6	Balochistan	Pishin	1	1	1	0		0	1	0	6	2	15	Government of Balochistan	Son of Provincial Minister for Local Government Sardar Mustafa Khan Tareen: Asad Tareen	153	Baloch Liberation Army (BLA)	0	0	-99	0	0		5	5	0	0			1	1	0		110		-9	2	1
201605210014	195	11	Sennar	Abu Hajar	1	1	0	1	1	0	1	0	6	4	34	Sudanese Army	Soldiers	195	Janjaweed	0	0	-99	0	0		13		0	0			1	2	0		-99		0	7	-99
201605210015	4	6	Kabul	Kabul	1	1	1	0		0	1	0	1	2	14	Government of Afghanistan	Former Judge: Abdul Habib Nasri	4	Taliban	0	0	-99	0	1	8	5	5	0	0			0								
201605210016	4	6	Sari Pul	Sozma Qala district	1	1	0	1	1	0	1	0	9	4	36	Afghan National Security Force (ANSF)	Checkpoint	4	Taliban	0	0	-99	0	1	8	13		0	-9			0								
201605210017	95	10	Al Anbar	Fallujah	1	1	0	1	1	0	1	0	3	4	34	Iraqi Army	Soldiers	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	1	8	6	16	0	-9			0								
201605210019	229	11	Ituri	Etabe	1	1	1	0		0	1	0	2	14	75	Etabe Village	Village	229	Mai Mai Simba Militia	0	0	-99	0	0		5	5	0	0			0								
201605210020	60	10	North Sinai	Arish	1	1	1	0		0	1	0	3	3	23	Egyptian National Police (ENP)	Vehicle	60	Sinai Province of the Islamic State	0	0	-99	0	1	8	6	16	0	-9			0								
201605210021	92	6	Chhattisgarh	Cherli	1	1	1	0		1	1	0	2	3	22	Chhattisgarh Armed Force (CAF)	Camp	92	Maoists	0	0	-99	0	0		6	16	0	0			0								
201605210022	92	6	Chhattisgarh	Mirtur	1	1	1	0		1	1	0	2	3	22	Chhattisgarh Armed Force (CAF)	Camp	92	Maoists	0	0	-99	0	0		6	16	0	-9			0								
201605210024	155	10	West Bank	Tekoa	1	1	1	0		0	0	0	2	19	99	Unknown	Bus	97	Palestinian Extremists	0	0	1	0	0		5	5	0	-9			0								
201605210025	60	10	North Sinai	Sheikh Zuweid	1	1	0	1	1	0	1	0	3	4	35	Egyptian Armed Forces	Vehicle	60	Sinai Province of the Islamic State	0	0	-99	0	1	8	6	16	0	1	4	-99	0								
201605210028	92	6	Jharkhand	Dumka district	1	1	1	0		0	1	0	7	14	73	Not Applicable	Vehicles	92	Maoists	0	0	-99	0	0		8	18	0	1	4	-99	0								
201605210053	209	10	Diyarbakir	Yenisehir district	1	1	1	0		0	0	0	3	20		Unknown	Unknown	209	Kurdistan Workers' Party (PKK)	0	0	1	0	0		6	15	0	0			0								
201605210057	4	6	Kandahar	Aino Mina	1	1	1	0		0	1	0	1	14	68	Not Applicable	Tribal Elder: Hidayatullah	4	Taliban	0	0	-99	0	1	8	5	5	0	0			0								
201605220002	95	10	Al Anbar	Hadithah	1	1	1	0		0	1	1	3	14	75	Hadithah District	District	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	1	8	6	13		0			0								
201605220008	4	6	Kunduz	Qalay-i-Zal district	1	1	1	0		0	1	0	1	14	77	Not Applicable	Tribal Leader: Haji Noor Muhamamd Kaker	4	Taliban	0	0	-99	0	0		5	5	0	0			0								
201605220010	173	10	Unknown	Unknown	1	1	1	0		0	0	0	3	20		Unknown	Unknown	173	Houthi extremists (Ansar Allah)	0	0	-99	0	0		6	11	0	0			0								
201605220012	92	6	Manipur	Joupi	1	1	0	1	1	0	1	0	3	4	29	Assam Rifles (AR)	Convoy	92	Coordination Committee (CORCOM)	0	0	-99	0	1	4	6	12	0	1	4	-99	0								
201605220013	160	5	Negros Occidental	Aliwanay	1	1	1	0		0	1	0	6	14	82	Aliwanay Farm Workers Association	"Members: Dionesio Ebanez, Jose Pios, Alex Garcia"	160	New People's Army (NPA)	0	0	50	0	1	8	6	7	0	1	4	-99	1	2	0	3			0	2	2
201605220016	45	3	Norte de Santander	El Tarra	1	1	1	0		0	1	0	6	10	53	El Mundo	Journalist: Salud Hernandez	185	National Liberation Army of Colombia (ELN)	0	0	-99	0	1	4	13		0	0			1	1	0		6		0	2	1
201605220018	95	10	Al Anbar	Rutbah	1	1	1	0		0	1	1	3	17	94	Iraqi Volunteer Forces	Members	95	Islamic State of Iraq and the Levant (ISIL)	0	0	5	0	0		6	13	0	0			0								
201605220024	92	6	Jharkhand	Latehar district	1	1	1	0		0	0	0	3	20		Unknown	Unknown	92	Maoists	0	0	-99	0	0		6	17	0	0			0								
201605220042	200	10	Al Hasakah	Qamishli	1	1	1	0		1	1	1	3	1	2	Unknown	Restaurant	200	Islamic State of Iraq and the Levant (ISIL)	0	0	1	0	1	8	6	13	0	1	3	-99	0								
201605220043	200	10	Al Hasakah	Qamishli	1	1	1	0		1	1	1	3	1	7	Unknown	Bakery	200	Islamic State of Iraq and the Levant (ISIL)	0	0	1	0	1	8	6	13	0	1	3	-99	0								
201605220044	200	10	Al Hasakah	Tall Tamr	1	1	1	0		0	1	1	3	17	94	People's Protection Units (YPG)	Checkpoint	200	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	1	7	6	15	0	-9			0								
201605220046	95	10	Diyala	Rashidiyah	1	1	1	0		0	1	0	2	14	67	Not Applicable	Civilians	95	Islamic State of Iraq and the Levant (ISIL)	0	0	5	0	1	8	6	7	0	0			0								
201605220047	95	10	Nineveh	Mosul	1	1	1	0		0	1	0	9	14	67	Not Applicable	Civilians	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	0		13		0	0			0								
201605220051	92	6	Bihar	Gaya	1	1	1	0		0	0	0	3	2	19	Election Commission of India	Polling Booth	92	Communist Party of India - Maoist (CPI-Maoist)	0	0	-99	0	0		6	17	0	0			0								
201605220055	60	10	North Sinai	Sheikh Zuweid	1	1	1	0		0	1	0	3	20		Unknown	Unknown	60	Sinai Province of the Islamic State	0	0	-99	0	1	8	6	16	0	0			0								
201605230001	228	10	Adan	Aden	1	1	0	1	1	1	1	1	3	4	28	Military of Yemen	Recruitment Center	228	Adan-Abyan Province of the Islamic State	0	0	1	0	1	7	6	13	0	-9			0								
201605230002	228	10	Adan	Aden	1	1	0	1	1	1	1	1	3	4	28	Military of Yemen	Recruitment Center	228	Adan-Abyan Province of the Islamic State	0	0	-99	0	1	7	6	15	0	-9			0								
201605230003	200	10	Tartus	Tartus	1	1	1	0		1	1	1	3	19	101	Unknown	Bus Station	200	Islamic State of Iraq and the Levant (ISIL)	0	0	2	0	1	7	6	13	0	1	4	-99	0								
201605230004	200	10	Lattakia	Jableh	1	1	1	0		1	1	1	3	1	6	National Hospital	Hospital	200	Islamic State of Iraq and the Levant (ISIL)	0	0	1	0	1	7	6	13	0	1	4	-99	0								
201605230005	200	10	Lattakia	Jableh	1	1	1	0		1	1	1	3	19	101	Unknown	Bus Station	200	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	1	7	6	15	0	1	4	-99	0								
201605230006	200	10	Lattakia	Jableh	1	1	1	0		1	1	1	3	21	107	Unknown	Electricity Directorate	200	Islamic State of Iraq and the Levant (ISIL)	0	0	2	0	1	7	6	13	0	1	4	-99	0								
201605230007	200	10	Tartus	Tartus	1	1	1	0		1	1	1	3	1	1	Unknown	Petrol Station	200	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	1	7	6	15	0	1	4	-99	0								
201605230009	113	10	Sirte	Sirte	1	1	0	1	1	0	1	0	3	4	34	Armed Forces of Libya	Positions	113	Tripoli Province of the Islamic State	0	0	-99	0	0		6	11	0	-9			0								
201605230012	92	6	Jammu and Kashmir	Srinagar	1	1	1	0		1	1	0	2	3	25	Indian Police Service (IPS)	"Officers: Ghulam Mohammad Bhat, Nazir Ahmad"	92	Hizbul Mujahideen (HM)	0	0	2	0	1	8	5	3	0	0			0								
201605230013	92	6	Jammu and Kashmir	Srinagar	1	1	1	0		1	1	0	2	3	25	Jammu and Kashmir Police	Officer: Mohammad Sadiq Sheikh	92	Hizbul Mujahideen (HM)	0	0	2	0	1	8	5	3	0	1	3	-99	0								
201605230023	182	11	Banaadir	Mogadishu	1	1	1	0		0	1	0	3	4	36	Somali Armed Forces (SAF)	Checkpoint	182	Al-Shabaab	0	0	-99	0	1	10	6	8	0	0			0								
201605230025	160	5	Sultan Kudarat	Datal Blao	1	1	0	1	1	0	1	0	2	4	34	Philippine Army (PA)	Soldiers	160	New People's Army (NPA)	0	0	-99	0	0		5	5	2	0			0								
201605230026	45	3	Norte de Santander	El Tarra	1	1	1	0		0	1	0	6	10	55	Noticias RCN	"Employees: John de Jesus Reales, Carlos Melo, Diego D'Pablos"	45	National Liberation Army of Colombia (ELN)	0	0	-99	0	1	8	13		0	0			1	3	0		4		0	2	3
201605230028	95	10	Baghdad	Baghdad	1	1	1	0		0	1	0	3	14	75	Karrada District	District	95	Islamic State of Iraq and the Levant (ISIL)	1	0	-99	0	0		6	11	0	-9			0								
201605230031	229	11	South Kivu	Lumbishi	1	1	0	1	1	1	1	0	2	4	27	Armed Forces of the Democratic Republic of the Congo (FARDC)	Camp	229	Nyatura Militia	0	0	-99	0	0		5	5	0	1	4	-99	0								
201605230032	229	11	South Kivu	Tushunguti	1	1	0	1	1	1	1	0	2	4	27	Armed Forces of the Democratic Republic of the Congo (FARDC)	Camp	229	Nyatura Militia	0	0	-99	0	0		5	5	0	1	4	-99	0								
201605230034	92	6	Bihar	Chakai	1	1	1	0		0	1	0	6	3	25	Indian Police Service (IPS)	"Officer: Mukesh Rai, Yogendra Turi"	92	Maoists	0	0	-99	0	1	5	9	23	0	0			1	3	0	-99			0	4	0
201605230036	155	10	West Bank	Givon HaHadasha	1	1	1	0		0	0	0	2	3	24	Israeli Border Police	Ras Bidu Checkpoint	97	Palestinian Extremists	0	0	1	0	0		9	23	0	0			0								
201605230038	4	6	Herat	Shindand district	1	1	0	1	1	0	0	0	9	4	36	Afghan National Security Force (ANSF)	Checkpoint	4	Taliban	0	0	-99	0	0		13		1	0			0								
201605230039	161	9	Masovia	Warsaw	1	1	1	0		0	0	0	3	3	23	Policja	Vehicles	161	Anarchists	0	0	3	3	0		6	17	0	0			0								
201605230041	153	6	Khyber Pakhtunkhwa	Bara Bandai	1	1	1	0		0	1	0	1	17	94	Village Defence Committee (VDC)	Chair: Mohammad Khan	153	Tehrik-i-Taliban Pakistan (TTP)	0	0	-99	0	1	4	5	5	0	0			0								
201605230044	95	10	Nineveh	Mosul	1	1	1	0		1	1	0	6	14	67	Not Applicable	Civilians	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	0		13		0	0			1	7	0		-99		0	7	-99
201605230045	95	10	Nineveh	Mosul	1	1	1	0		1	1	0	6	14	67	Not Applicable	Civilians	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	0		13		0	0			1	7	0		-99		0	7	-99
201605230046	95	10	Nineveh	Mosul	1	1	1	0		1	1	0	6	14	67	Not Applicable	Civilians	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	0		13		0	0			1	6	0		-99		0	7	-99
201605230062	137	11	Sofala	Pinda	1	1	1	0		0	1	0	2	19	99	Unknown	Bus	137	Mozambique National Resistance Movement (MNR)	0	0	-99	0	0		5	5	0	1	3	-99	0								
201605230063	137	11	Sofala	Caia	1	1	1	0		0	1	0	9	14	67	Not Applicable	Civilians	137	Mozambique National Resistance Movement (MNR)	0	0	-99	0	0		13		0	0			0								
201605230073	98	8	Marche	Campiglione	1	1	1	0		0	0	0	3	15	86	Church of St. Gabriel of the Sorrowful Virgin	Church	98	Anarchists	0	0	2	0	1	8	6	16	0	0			0								
201605240001	200	10	Tartus	Tartus	1	1	1	0		1	1	0	3	19	101	Unknown	Bus Station	200	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	1	7	6	15	0	1	4	-99	0								
201605240010	209	10	Van	Caldiran district	1	1	0	1	1	1	1	0	3	4	35	Turkish Armed Forces (TSK)	Vehicle	209	Kurdistan Workers' Party (PKK)	0	0	-99	0	0		6	16	0	1	4	-99	0								
201605240011	209	10	Van	Unknown	1	1	1	0		1	1	0	7	14	73	Not Applicable	Vehicles	209	Kurdistan Workers' Party (PKK)	0	0	-99	0	0		8	18	0	1	3	-99	0								
201605240013	153	6	Balochistan	Parom	1	1	0	1	1	0	1	0	2	4	36	Pakistan Armed Forces	Checkpoint	153	Baloch Republican Army (BRA)	0	0	-99	0	1	2	6	11	0	0			0								
201605240015	153	6	Balochistan	Shahrag	1	1	1	0		0	1	0	6	14	113	Not Applicable	Suspected Informants	153	Baloch Liberation Army (BLA)	0	0	-99	0	1	2	5	5	0	0			1	2	0		-99		0	7	-99
201605240016	4	6	Khost	Alisher	1	1	1	0		0	1	0	3	3	23	Afghan Border Police (ABP)	Vehicle	4	Taliban	0	0	-99	0	1	7	6	16	0	1	4	-99	0								
201605240017	4	6	Kandahar	Unknown	1	1	1	0		0	1	0	3	14	73	Not Applicable	Civilian Minibus	4	Taliban	0	0	-99	0	0		6	8	0	1	3	-99	0								
201605240022	160	5	Compostela Valley	Palo	1	1	0	1	1	0	1	0	2	4	34	Philippine Army (PA)	Soldiers	160	New People's Army (NPA)	0	0	-99	0	0		5	5	0	0			0								
201605240024	95	10	Al Anbar	Saqlawiyah	1	1	0	1	1	1	1	1	3	4	29	Iraqi Army	Convoy	95	Islamic State of Iraq and the Levant (ISIL)	0	0	2	0	1	7	6	15	0	-9			0								
201605240025	95	10	Al Anbar	Saqlawiyah	1	1	0	1	1	1	0	0	9	4	34	Iraqi Army	Soldiers	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	1	7	13			0			0								
201605240027	182	11	Gedo	Unknown	1	1	1	0		0	1	0	6	1	7	Unknown	Khat-Laden Vehicle	182	Al-Shabaab	0	0	-99	0	0		5	5	0	-9			1	1	0		-99		0	7	-99
201605240028	182	11	Lower Juba	Hawina	1	1	0	1	1	0	1	0	2	4	29	African Union Mission in Somalia (AMISOM)	Kenyan Convoy	422	Al-Shabaab	0	0	-99	0	1	10	6	11		1	4	-99	0								
201605240038	4	6	Herat	Tagab	1	1	1	0		0	0	0	9	3	22	Afghan Border Police (ABP)	Outpost	4	Taliban	0	0	-99	0	0		13			0			0								
201605240040	60	10	North Sinai	Sheikh Zuweid	1	1	0	1	1	0	1	0	3	4	34	Egyptian Army	Soldiers	60	Sinai Province of the Islamic State	1	0	-99	0	0		6	17	0	0			0								
201605240042	60	10	North Sinai	Al-Birth	1	1	1	0		0	1	0	3	14	67	Not Applicable	Civilian	60	Sinai Province of the Islamic State	0	0	-99	0	0		6	15	0	0			0								
201605240043	4	6	Faryab	Qala-e Eshan	1	1	0	1	1	0	0	0	9	4	27	Afghan National Security Force (ANSF)	Posts	4	Taliban	0	0	-99	0	0		13		0	0			0								
201605240045	147	11	Borno	Gurkolle I	1	1	1	0		1	1	0	3	14	75	Gurkolle I Village	Village	147	Boko Haram	0	0	-99	0	0		6	16	0	1	3	-99	0								
201605240046	147	11	Borno	Gurkolle II	1	1	1	0		1	1	0	3	14	75	Gurkolle II Village	Village	147	Boko Haram	0	0	-99	0	0		6	16	0	1	3	-99	0								
201605240047	147	11	Borno	Jajeri	1	1	1	0		1	1	0	3	14	75	Jajeri Village	Village	147	Boko Haram	0	0	-99	0	0		6	16	0	1	3	-99	0								
201605240048	147	11	Borno	Jatori	1	1	1	0		1	1	0	3	14	75	Jatori Village	Village	147	Boko Haram	0	0	-99	0	0		6	16	0	1	3	-99	0								
201605240049	147	11	Borno	Ladi Mbutaye	1	1	1	0		1	1	0	3	14	75	Ladi Mbutaye Village	Village	147	Boko Haram	0	0	-99	0	0		6	16	0	1	3	-99	0								
201605240050	182	11	Gedo	Ceel Waaq	1	1	0	1	1	0	1	0	9	4	27	Somali National Army (SNA)	Bases	182	Al-Shabaab	0	0	-99	0	0		13		0	0			0								
201605240051	182	11	Gedo	Anole	1	1	0	1	1	0	0	0	9	4	27	Somali National Army (SNA)	Bases	182	Al-Shabaab	0	0	-99	0	0		13		0	0			0								
201605240059	200	10	Idlib	Fuah	1	1	0	1	1	1	1	0	3	4	34	Syrian Armed Forces (SAF)	Soldiers	200	Jaish al-Fatah (Syria)	0	0	-99	0	1	6	6	11	0	0			0								
201605240060	200	10	Idlib	Kafrayah	1	1	0	1	1	1	1	0	3	4	34	Syrian Armed Forces (SAF)	Soldiers	200	Jaish al-Fatah (Syria)	0	0	-99	0	1	6	6	11	0	0			0								
201605250001	95	10	Saladin	Baiji district	1	1	1	0		0	1	0	2	17	94	Iraqi Volunteer Forces	Leader: Khalid al-Jumayli	95	Islamic State of Iraq and the Levant (ISIL)	0	0	1	0	0		5	4	0	0			0								
201605250002	95	10	Baghdad	Baghdad	1	1	1	0		0	0	1	3	20		Unknown	Unknown	95	Islamic State of Iraq and the Levant (ISIL)	0	0	1	1	0		6	13	0	0			0								
201605250003	209	10	Mardin	Anitli	1	1	0	1	1	0	1	1	3	4	27	Turkish Gendarmerie	Anitli Gendarmerie Post	209	Kurdistan Workers' Party (PKK)	0	0	2	0	0		6	15	0	0			0								
201605250007	4	6	Kabul	Kabul	1	1	1	0		0	1	1	3	2	14	Maidan Wardak Appellate Court	Vehicle of Court Employees	4	Taliban	0	0	1	0	1	8	6	13	0	1	3	-99	0								
201605250008	182	11	Gedo	Ceel Waaq district	1	1	0	1	1	0	1	0	2	4	34	Somali Armed Forces (SAF)	Soldiers	182	Al-Shabaab	0	0	-99	0	0		5	5	3	0			0								
201605250010	182	11	Bari	Galgala	1	1	0	1	1	0	1	0	3	4	35	Puntland Security Force (PSF)	Vehicle	182	Al-Shabaab	0	0	-99	0	1	10	6	16	0	1	3	-99	0								
201605250017	228	10	Marib	Marib	1	1	1	0		0	1	0	3	2	21	Government of Ma'rib	Buildings	228	Houthi extremists (Ansar Allah)	0	0	-99	0	0		6	11	0	-9			0								
201605250021	228	10	Taizz	Taizz	1	1	1	0		0	1	0	9	17	94	Popular Resistance Committee	Members	228	Houthi extremists (Ansar Allah)	0	0	-99	0	0		13		0	0			0								
201605250025	153	6	Khyber Pakhtunkhwa	Peshawar	1	1	1	0		0	1	0	2	3	25	Frontier Constabulary (FC)	"Officers: Ameer Badhsah, Gul Rehman, Gul Rasool"	153	Khorasan Chapter of the Islamic State	0	0	3	0	1	8	5	3	0	0			0								
201605250026	229	11	North Kivu	Timbo-Timbo	1	1	1	0		0	1	0	6	12	62	Solidarites Internationale	Employees	422	Democratic Front for the Liberation of Rwanda (FDLR)	0	0	-99	0	0		5	5	0	0			1	4	0		-99		0	6	2
201605250030	95	10	Kirkuk	Kirkuk	1	1	0	1	1	0	0	0	9	4	34	Peshmerga	Soldiers	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	0		13		0	0			0								
201605250034	160	5	Negros Oriental	Guihulngan	1	1	1	0		0	1	0	2	14	68	Not Applicable	Civilian: Geovani Tan Lim	160	New People's Army (NPA)	0	0	6	0	1	8	5	3	0	0			0								
201605250036	92	6	Jammu and Kashmir	Monghama	1	1	1	0		0	1	0	2	2	18	Government of Jammu and Kashmir	Bodyguard of Jammu & Kashmir National Conference (NC) Leader: Shabir Ahmad	92	Separatists	0	0	2	0	0		5	3	0	1	3	-99	0								
201605250038	92	6	Jammu and Kashmir	Kupwara district	1	1	1	0		0	1	0	6	4	33	Indian Army	Porter: Liyaqat Ali Chatwal	92	Separatists	0	0	-99	0	0		5	5	0	0			1	1	0	-99			0	4	0
201605250039	92	6	Bihar	Dumaria	1	1	1	0		0	1	0	1	14	84	Lok Janshakti Party (LJP)	Leader: Sudesh Paswan	92	Maoists	0	0	6	0	1	5	5	2	0	0			0								
201605250045	160	5	Negros Oriental	Masulog	1	1	1	0		0	1	0	2	14	77	Not Applicable	Former New People's Army (NPA) Member: Rodolfo Jacosalem	160	New People's Army (NPA)	0	0	10	0	1	8	5	4	0	0			0								
201605250046	19	6	Rangpur	Gaibandha	1	1	1	0		0	1	0	2	14	68	Not Applicable	Civilian: Debesh Chandra Pramanik	19	Islamic State in Bangladesh	1	0	-99	0	1	7	9	23	0	0			0								
201605250047	92	6	Chhattisgarh	Cholnar	1	1	1	0		0	1	0	6	14	68	Not Applicable	Civilian: Joga Madvi	92	Maoists	0	0	-99	0	0		13		0	0			1	1	0	-99			0	4	0
201605250049	43	3	Araucania	Vilcun	1	1	1	0		1	1	0	7	15	86	Unknown	Church	43	Weichan Auka Mapu	0	0	-99	0	1	5	8	18	0	1	3	-99	0								
201605250050	43	3	Araucania	Vilcun	1	1	1	0		1	1	0	7	15	86	Unknown	Church	43	Weichan Auka Mapu	0	0	-99	0	1	5	8	18	0	1	3	-99	0								
201605260004	209	10	Mardin	Nusaybin district	1	1	0	1	1	0	1	0	3	4	34	Turkish Armed Forces (TSK)	Soldiers	209	Kurdistan Workers' Party (PKK)	0	0	-99	0	0		6	17	0	0			0								
201605260005	209	10	Tunceli	Ovacik district	1	1	0	1	1	0	1	0	2	4	34	Turkish Armed Forces (TSK)	Soldiers	209	Kurdistan Workers' Party (PKK)	0	0	-99	0	0		5	5	0	0			0								
201605260006	160	5	Sulu	Patikul	1	1	0	1	1	0	1	0	2	4	34	Philippine Army (PA)	Soldiers	160	Abu Sayyaf Group (ASG)	0	0	-99	0	0		5	5	0	0			0								
201605260024	153	6	Sindh	Karachi	1	1	1	0		0	1	0	2	22	109	Muttahida Qaumi Movement (MQM)	Worker: Asim Husain	153	Lashkar-e-Jhangvi	0	0	-99	0	0		5	5	0	0			0								
201605260025	147	11	Delta	Unknown	1	1	1	0		0	1	0	3	21	106	Chevron Nigeria Limited	Gas Pipeline	147	Niger Delta Avengers (NDA)	0	0	-99	0	1	7	6	16	0	1	4	-99	0								
201605260026	147	11	Delta	Warri	1	1	1	0		1	1	0	3	21	108	Nigerian National Petroleum Corporation (NNPC)	Crude Oil Pipeline	147	Niger Delta Avengers (NDA)	0	0	-99	0	1	7	6	16	0	1	4	-99	0								
201605260027	147	11	Delta	Warri	1	1	1	0		1	1	0	3	21	106	Nigerian National Petroleum Corporation (NNPC)	Gas Pipeline	147	Niger Delta Avengers (NDA)	0	0	-99	0	1	7	6	16	0	1	4	-99	0								
201605260028	92	6	Manipur	Moirangpurel	1	1	1	0		0	1	0	3	3	23	Indian Reserve Battalion (IRB)	Patrol	92	People's Liberation Army (India)	0	0	-99	0	1	4	6	16	0	0			0								
201605260030	92	6	Jharkhand	Anjan	1	1	1	0		0	1	0	6	14	77	Unknown	Rations Dealer: Aeteshwar Oraon	92	Communist Party of India - Maoist (CPI-Maoist)	0	0	2	0	1	5	5	5	0	0			1	1	0	-99			0	4	0
201605260031	69	8	Occitanie	Saint Julien du Poy	1	1	1	0		0	1	0	2	4	34	French Army	Sergeant	69	Jihadi-inspired extremists	0	0	2	0	1	8	9	23	0	0			0								
201605260036	113	10	Sirte	Sirte	1	1	1	0		0	1	0	6	14	67	Not Applicable	Civilians	113	Tripoli Province of the Islamic State	0	0	-99	0	0		13		0	0			1	-99	0		-99		0	7	-99
201605260037	182	11	Galguduud	Galcad	1	1	1	0		1	1	0	6	14	68	Not Applicable	Civilian: Abshir Ahmad	182	Al-Shabaab	0	0	-99	0	0		9	23	0	0			1	1	0	-99			0	4	0
201605260038	182	11	Galguduud	Galcad	1	1	1	0		1	1	0	6	14	68	Not Applicable	Civilian: Abdisalam	182	Al-Shabaab	0	0	-99	0	0		9	23	0	0			1	1	0	-99			0	4	0
201605260039	92	6	Maharashtra	Gadchiroli district	1	1	1	0		0	1	0	3	20		Unknown	Unknown	92	Maoists	0	0	-99	0	0		6	8	0	0			0								
201605260041	92	6	Chhattisgarh	Heeramandla	1	1	1	0		0	1	0	2	14	113	Not Applicable	Suspected Informant: Kandru Patel	92	Maoists	0	0	-99	0	1	5	5	5	0	0			0								
201605260053	209	10	Mardin	Yesilli district	1	1	1	0		0	1	0	1	2	15	Government of Bahcebasi	Village Chief: Mehmet Acu	209	Kurdistan Workers' Party (PKK)	0	0	-99	0	1	5	5	5	0	1	3	-99	0								
201605260056	153	6	Balochistan	Hoshab	1	1	1	0		0	1	0	6	14	113	Not Applicable	Suspected Informant: Miran Ahmed	153	Baloch Liberation Army (BLA)	0	0	-99	0	1	10	5	5	0	0			1	1	0		61		0	4	0
201605270008	123	11	Gao	Unknown	1	1	0	1	1	0	1	0	3	4	35	Malian Armed Forces	Vehicles	123	Macina Liberation Front (FLM)	1	0	-99	0	0		6	8	0	1	4	-99	0								
201605270009	60	10	North Sinai	Arish	1	1	1	0		0	1	0	3	3	23	Egyptian National Police (ENP)	Vehicle	60	Sinai Province of the Islamic State	1	0	-99	0	0		6	16	0	-9			0								
201605270017	95	10	Al Anbar	Sejar	1	1	1	0		0	0	1	3	20		Unknown	Unknown	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	1	8	6	15	0	0			0								
201605270020	209	10	Kilis	Elbeyli district	1	1	1	0		1	1	0	3	14	76	Not Applicable	Residence	209	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	0		6	11	0	1	3	-99	0								
201605270021	4	6	Kabul	Kabul	1	1	1	0		0	0	1	3	20		Unknown	Unknown		Haqqani Network	0	0	1	0	0		6	13	0	0			0								
201605270024	146	11	Diffa	Bosso	1	1	0	1	1	0	1	0	2	4	34	Niger Armed Forces	Soldiers	146	Boko Haram	0	0	-99	0	0		6	11	24	0			0								
